INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Raphael's School of Beauty Culture Inc-Alliance,OH,0,0.653683861655598,0.7160337985684283,0.3039203924207184,0.5578793508815815
Manhattan School of Computer Technology,NY,0,0.653683861655598,0.6925213712691791,0.3273317819118157,0.5578456716121977
Pacific Lutheran University,WA,0,0.3963379378620147,0.8187069280291973,0.45844851644897056,0.5578311274467276
Old Town Barber College-Wichita,KS,0,0.653683861655598,0.7056525508033278,0.31411567494103493,0.5578173624666536
University of South Carolina-Upstate,SC,1,0.6151607716530074,0.6901323729921053,0.36811667386081676,0.5578032728353098
Dorsey College-Dearborn,MI,0,0.619649778598816,0.7169572403775883,0.33676346714048716,0.5577901620389638
Ross Medical Education Center-Charleston,WV,0,0.653683861655598,0.6810065046284848,0.338665467720409,0.5577852780014972
University of Mary,ND,0,0.6098546443607749,0.6093657937549751,0.4540711897220176,0.5577638759459225
Paul Mitchell the School-Miami,FL,0,0.653683861655598,0.6949570385639641,0.32454591047416537,0.5577289368979091
William Jessup University,CA,0,0.48243487462516443,0.8031266905010687,0.3876060628851319,0.557722542670455
College of the Muscogee Nation,OK,1,0.7132957410242955,0.5920104818920885,0.367837401614961,0.5577145415104483
Allgood Beauty Institute,TX,0,0.653683861655598,0.6514611617705037,0.367837401614961,0.5576608083470209
Campbell University,NC,0,0.44847176930823796,0.8184830286814351,0.4059536040170816,0.5576361340022515
Academy of Hair Technology,SC,0,0.653683861655598,0.7006283533612824,0.31858537630385136,0.557632530440244
Long Island Business Institute,NY,0,0.7094068723712036,0.6433800342918191,0.32010977382746525,0.5576322268301627
Great Bay Community College,NH,1,0.6606268955541948,0.6390399024679464,0.3731392282314932,0.5576020087512115
Columbia College Chicago,IL,0,0.5074044426852553,0.8358345264428866,0.329557485697396,0.5575988182751793
Paul Mitchell the School-Cleveland,OH,0,0.653683861655598,0.6776696164648115,0.3414401509193539,0.5575978763465878
Southern Wesleyan University,SC,0,0.5638608258396447,0.7576457270174366,0.3512736873210082,0.5575934133926965
Platt College-Los Angeles,CA,0,0.6327391540471583,0.6716958393836256,0.36830590911075056,0.5575803008471781
Montana Academy of Salons,MT,0,0.653683861655598,0.683820802163853,0.33522228725881514,0.557575650359422
Lake Technical College,FL,1,0.653683861655598,0.6727491473292032,0.34627626709977294,0.557569758694858
Tricoci University of Beauty Culture-Normal,IL,0,0.653683861655598,0.6910619905524612,0.3279359468019085,0.5575605996699893
Mildred Elley-New York Campus,NY,0,0.6349182911364132,0.6744493556894489,0.3631621163659324,0.5575099210639315
Empire Beauty School-Speedway,IN,0,0.653683861655598,0.6960206966724413,0.32282012465385396,0.5575082276606311
Lancaster Bible College,PA,0,0.5484684960005859,0.7472771113463319,0.3767746149332557,0.5575067407600578
The Southern Baptist Theological Seminary,KY,0,0.6770236773013294,0.6062665809581705,0.38921098151299827,0.5575004132574994
Daytona College,FL,0,0.653683861655598,0.6902230884495328,0.3284561999017107,0.5574543833356138
Carolina College of Hair Design Inc,NC,0,0.653683861655598,0.6508402121982897,0.367837401614961,0.557453825156283
Florida Career College-Tampa,FL,0,0.653683861655598,0.6831725009044037,0.3354656314506581,0.5574406646702199
Empire Beauty School-Bloomfield,NJ,0,0.653683861655598,0.6971186192903157,0.32147194188985045,0.5574248076119214
Villa Maria College,NY,0,0.5802927026540736,0.7745401170837366,0.31733257888987776,0.5573884662092293
Berkowits School of Electrolysis,NY,0,0.653683861655598,0.6505724747284595,0.367837401614961,0.5573645793330062
Academy for Salon Professionals,CA,0,0.653683861655598,0.6505589084859313,0.367837401614961,0.5573600572521634
University of Akron Main Campus,OH,1,0.6507064037109611,0.6445974482512031,0.37669243668494246,0.5573320962157022
Gupton Jones College of Funeral Service,GA,0,0.6446418634756576,0.6535464393032566,0.37380772549414215,0.557332009424352
Summit Salon Academy,WA,0,0.653683861655598,0.6751437007358652,0.34307363377034567,0.557300398720603
Avenue Academy A Cosmetology Institute,NM,0,0.653683861655598,0.6503599157794122,0.367837401614961,0.5572937263499904
College of the Desert,CA,1,0.6928017906350079,0.6152481852374442,0.36369355770443995,0.5572478445256307
Laguna College of Art and Design,CA,0,0.47434907917430547,0.7767550670391468,0.4205572809403718,0.5572204757179414
Apollo Career Center,OH,1,0.653683861655598,0.642801780200682,0.3751083582436476,0.5571980000333092
Manchester University,IN,0,0.4958949918218294,0.7907055028489892,0.3849791727150463,0.5571932224619549
Saint Mary's University of Minnesota,MN,0,0.45144024546438133,0.7895546893745609,0.4305820408575004,0.5571923252321476
Lawrence & Company College of Cosmetology,CA,0,0.653683861655598,0.6499379239893157,0.367837401614961,0.5571530624199582
School of Professional Horticulture New York Botanical Garden,NY,0,0.6927955382063198,0.6107790898804664,0.367837401614961,0.5571373432339157
Strayer University-Maryland,MD,0,0.6773273889637345,0.6855696412804022,0.30838642015383827,0.5570944834659917
Point Loma Nazarene University,CA,0,0.44400410983668637,0.7513348604975674,0.47565098786541665,0.5569966527332235
Paul Mitchell the School-North Tahoe,CA,0,0.653683861655598,0.6494513671190802,0.367837401614961,0.5569908767965465
Robert Morris University,PA,0,0.4942193124477451,0.7152907149049638,0.4614601233459191,0.556990050232876
San Diego State University,CA,1,0.6084964562045604,0.5678691666524014,0.494566265008353,0.5569772959551048
Academy of Cosmetology,FL,0,0.653683861655598,0.7063021869875327,0.3108962592535495,0.5569607692988934
McPherson College,KS,0,0.5026196619242348,0.8083493708389894,0.3598748647160931,0.556947965826439
Metro Beauty Academy,PA,0,0.653683861655598,0.6678648331049583,0.3492579327147681,0.5569355424917748
University of Silicon Andhra,CA,0,0.653683861655598,0.6492779045283293,0.367837401614961,0.5569330559329627
Paul Mitchell the School-Salt Lake City,UT,0,0.653683861655598,0.687304533174248,0.3297736150092742,0.5569206699463735
Tricoci University of Beauty Culture-Highland,IN,0,0.653683861655598,0.699802208730428,0.3171337023318228,0.5568732575726163
Northwood University,MI,0,0.5149801234151679,0.7099778006015006,0.44564950198701847,0.556869142001229
Morgan State University,MD,1,0.6284476705164893,0.6623421106436689,0.379720888143747,0.5568368897679684
Kaskaskia College,IL,1,0.7444492264746726,0.5629071060212645,0.36308100163531803,0.5568124447104184
Athens State University,AL,1,0.653683861655598,0.6214542121455476,0.3951688702424708,0.5567689813478722
Converse University,SC,0,0.592910100895325,0.7342258031951463,0.34305738722993917,0.5567310971068035
Raphael's School of Beauty Culture Inc-Brunswick,OH,0,0.653683861655598,0.7023565759975269,0.31414923965715125,0.5567298924367587
Aveda Institute-Des Moines,IA,0,0.653683861655598,0.6607095156187848,0.35561564935912465,0.5566696755445025
Community Christian College,CA,0,0.6798430004091494,0.6258668003331671,0.364244578460682,0.5566514597343328
Thomas More College of Liberal Arts,NH,0,0.5580985194405581,0.6437407124535426,0.468035398933891,0.5566248769426639
Sul Ross State University,TX,1,0.6408027637865124,0.7219635594488203,0.3069310598712782,0.5565657943688703
The Temple Annapolis-A Paul Mitchell Partner School,MD,0,0.653683861655598,0.6834391876801633,0.33256508056627726,0.5565627099673461
American Trade School,MO,0,0.653683861655598,0.6294557167966637,0.3864644205296518,0.5565346663273045
Niagara University,NY,0,0.48568936422225856,0.750726639801655,0.43314794555833436,0.556521316527416
Eastland-Fairfield Career and Technical Schools,OH,1,0.653683861655598,0.6388303300324933,0.37700756176389316,0.5565072511506615
Riveroak Technical College,FL,1,0.653683861655598,0.6722979380708627,0.3434372515282718,0.5564730170849108
Valley College-Cleveland,OH,0,0.653683861655598,0.6914373911312336,0.3241990750742973,0.556440109287043
Paul Mitchell the School-St. George,UT,0,0.653683861655598,0.6546340360210346,0.3609608304006404,0.5564262426924244
Eastern Maine Community College,ME,1,0.734943124293282,0.5631113693079957,0.3712008658757787,0.5564184531590187
Paul Mitchell the School-Boise,ID,0,0.653683861655598,0.6889795344890361,0.32648986694923265,0.5563844210312889
Empire Beauty School-Manhattan,NY,0,0.653683861655598,0.6937195871504025,0.321743256678457,0.5563822351614859
Ner Israel Rabbinical College,MD,0,0.6668291872563837,0.4866454079620626,0.5155627288173419,0.5563457746785961
Miami Lakes Educational Center and Technical College,FL,1,0.653683861655598,0.6628435161068531,0.35248853664095897,0.55633863813447
Riverside County Office of Education-School of Career Education,CA,1,0.653683861655598,0.6474661666628744,0.367837401614961,0.5563291433111445
George Fox University,OR,0,0.45754511377024126,0.7807006832692092,0.43056489204911863,0.5562702296961897
Paul Mitchell the School-Lombard,IL,0,0.653683861655598,0.6832121195183511,0.3318965833036282,0.5562641881591924
Fortis Institute,TX,0,0.653683861655598,0.6676744935479466,0.3473950909703152,0.5562511487246199
Bancroft School of Massage Therapy,MA,0,0.653683861655598,0.6470880521469359,0.367837401614961,0.5562031051391649
Aveda Fredric's Institute-Cincinnati,OH,0,0.653683861655598,0.6750935639639828,0.33977310335224586,0.5561835096572755
Empire Beauty School-Monroeville,PA,0,0.653683861655598,0.6900710554495693,0.3246829663983068,0.5561459611678247
Ross Medical Education Center-Evansville,IN,0,0.653683861655598,0.6674877438188025,0.3470762261672107,0.5560826105472038
ZMS The Academy,CA,0,0.653683861655598,0.6465964480564556,0.367837401614961,0.5560392371090049
Unlimited Cosmetology School,MS,0,0.653683861655598,0.6463199939776427,0.367837401614961,0.5559470857494005
Portage Lakes Career Center,OH,1,0.653683861655598,0.6524099121352256,0.3617244276922855,0.5559394004943697
Salon Success Academy-Corona,CA,0,0.653683861655598,0.6968270657898595,0.31723999059952424,0.5559169726816606
Hollywood Institute of Beauty Careers-Casselberry,FL,0,0.653683861655598,0.6996712102218094,0.31437020737158333,0.5559084264163302
Marquette University,WI,0,0.40355116894642384,0.7282253519445971,0.5358680459097866,0.5558815222669359
Lawson State Community College,AL,1,0.7405188072720468,0.5838841246096562,0.3432218779331925,0.5558749366049652
Alpena Community College,MI,1,0.7825325114135644,0.5285227236239998,0.35644422690402366,0.5558331539805293
University of Central Florida,FL,1,0.6114118119630721,0.5728555865789466,0.48318888976263674,0.5558187627682184
Miller-Motte College-Wilmington,NC,0,0.653683861655598,0.6719108574874797,0.3415464391870554,0.5557137194433777
Midway University,KY,0,0.5605436861521551,0.7525167476960484,0.3540105791124235,0.5556903376535424
Walnut Hill College,PA,0,0.5919571809606596,0.8672581242757723,0.20782812899599207,0.5556811447441413
Yeshiva Gedolah Tiferes Boruch,NJ,0,0.7439820855278171,0.5,0.42302359980214566,0.5556685617766542
Wheeling University,WV,0,0.5486874591303919,0.7385461992456489,0.3795915618282459,0.5556084067347623
Pure Aesthetics Natural Skincare School,AZ,0,0.653683861655598,0.6451964504783896,0.367837401614961,0.5555725712496495
Culver-Stockton College,MO,0,0.5406949924138327,0.7727393666453894,0.35328177519497667,0.5555720447513995
HVAC Technical Institute,IL,0,0.653683861655598,0.6449625772417296,0.367837401614961,0.5554946135040962
Shenandoah University,VA,0,0.49223317622704554,0.7310589616241998,0.44317904162192334,0.555490393157723
Ogle School Hair Skin Nails-Dallas,TX,0,0.653683861655598,0.6830066045965622,0.3297512385318634,0.5554805682613412
Continental School of Beauty Culture-Rochester,NY,0,0.653683861655598,0.6912896199919762,0.3214187977559997,0.5554640931345246
South College,TN,0,0.6338349220689548,0.7278362914130059,0.3046672513051818,0.5554461549290475
Miami University-Middletown,OH,1,0.6731752016306949,0.6337499355266758,0.35934763671559333,0.5554242579576547
State Career College,IL,0,0.653683861655598,0.6447038846554858,0.367837401614961,0.555408382642015
Grabber School of Hair Design,MO,0,0.653683861655598,0.6821135153623156,0.33037777989936706,0.5553917189724269
Drexel University,PA,0,0.32149829632552474,0.7976522532789925,0.5468891043520956,0.555346551318871
Davis Technical College,UT,1,0.653683861655598,0.6408005269846994,0.3712847776660693,0.5552563887687889
Lively Technical College,FL,1,0.653683861655598,0.6722637020079438,0.33961926507004636,0.555188942911196
Marian University-Ancilla,IN,0,0.6024927311871259,0.7650071305167394,0.29801883162910786,0.5551728977776577
Central California School of Continuing Education,CA,0,0.7014592017765067,0.5939979398574158,0.3698554801714516,0.555104207268458
South Hills Beauty Academy,PA,0,0.653683861655598,0.6913653504905203,0.3201517297226105,0.5550669806229096
Ross Medical Education Center-Warren,MI,0,0.653683861655598,0.6715600708992853,0.33980946512803856,0.5550177992276406
Western New Mexico University,NM,1,0.6709576587887379,0.7124593792417325,0.28160542683403006,0.5550074882881668
Lincoln Trail College,IL,1,0.7021275915210057,0.6032114137213751,0.359534329965699,0.5549577784026932
San Joaquin Valley College-Rancho Mirage,CA,0,0.653683861655598,0.6492813312598913,0.3617272247519619,0.554897472555817
Spoon River College,IL,1,0.7483824149456232,0.5543444112767311,0.3619202218696304,0.5548823493639949
Eagle Gate College-Boise Campus,ID,0,0.6142770334306314,0.705130183129645,0.34520480985042423,0.5548706754702336
Lindenwood University,MO,0,0.6089329851198556,0.6599668109946015,0.39556375597750215,0.5548211840306531
Osceola Technical College,FL,1,0.653683861655598,0.6485577407795455,0.36219433371791326,0.5548119787176856
Soka University of America,CA,0,0.47935061640468146,0.7107456771645295,0.47433036496069125,0.5548088861766342
Gwinnett College-Sandy Springs,GA,0,0.653683861655598,0.6688551630043356,0.3418373333933964,0.55479211935111
Plymouth State University,NH,1,0.5830973951913176,0.6810963361508343,0.40004679019477224,0.554746840512308
Miller-Motte College-Raleigh,NC,0,0.653683861655598,0.668995215076418,0.3415464391870554,0.5547418386396905
Firelands Regional Medical Center School of Nursing,OH,0,0.653683861655598,0.5636654533032768,0.44677462127123374,0.5547079787433695
Washburn Institute of Technology,KS,1,0.7288760959592013,0.5413846422443718,0.3937731374639693,0.5546779585558475
Santa Ana Beauty College,CA,0,0.653683861655598,0.6424784313881222,0.367837401614961,0.5546665648862271
Abraham Baldwin Agricultural College,GA,1,0.7448040528563784,0.5893924665403716,0.32967821529698266,0.5546249115645775
Angeles College,CA,0,0.653683861655598,0.715094549028735,0.2950937554246229,0.554624055369652
Herzing University-Brookfield,WI,0,0.6693209352021381,0.7976127158644073,0.19677466282910505,0.5545694379652168
Palomar Institute of Cosmetology,CA,0,0.653683861655598,0.6897334044378489,0.3201461356032579,0.5545211338989016
Pfeiffer University,NC,0,0.5130477788566874,0.7804449300843508,0.3700451079059494,0.5545126056156625
Jefferson College,MO,1,0.7616182503033102,0.5332492945371679,0.3686219768541787,0.5544965072315523
Coker University,SC,0,0.5288892982060084,0.8154636466293299,0.3191238811173802,0.5544922753175728
Lake Land College,IL,1,0.759769584814813,0.5403832844774128,0.36329357817072105,0.5544821491543157
Tennessee College of Applied Technology-Knoxville,TN,1,0.653683861655598,0.6510544471133244,0.358700806182145,0.5544797049836891
The Chicago School at Los Angeles,CA,0,0.6488045590123726,0.6009084011624177,0.41370218765800376,0.5544717159442647
San Joaquin Valley College-Fresno,CA,0,0.653683861655598,0.6478820640863445,0.3617272247519619,0.5544310501646348
Longwood University,VA,1,0.5579547164756429,0.6942961643441617,0.41102133120652584,0.5544240706754435
Yeshivath Viznitz,NY,0,0.7320883294891158,0.4773536958631711,0.453755341709594,0.5543991223539604
Mitchell Technical College,SD,1,0.7453725151879099,0.521196993632691,0.39648348829035795,0.5543509990369863
Yeshiva Gedolah Keren Hatorah,NJ,0,0.743229548703209,0.475,0.4447822892478954,0.5543372793170348
Wagner College,NY,0,0.3922878064628915,0.7829726899781848,0.4877278110872408,0.5543294358427724
Meridian College,FL,0,0.653683861655598,0.6603658510651167,0.3489110973149,0.5543202700118716
Fortis College-Cincinnati,OH,0,0.6449822455640536,0.6616407934564639,0.3562757554427446,0.5542995981544206
Lansdale School of Cosmetology Inc,PA,0,0.653683861655598,0.6844163580780512,0.3245319251757836,0.554210714969811
World A Cuts Barber Institute,PA,0,0.653683861655598,0.641010285224042,0.367837401614961,0.5541771828315337
Red River Technology Center,OK,1,0.653683861655598,0.6662950521868878,0.34242191886575474,0.5541336109027468
Tennessee Technological University,TN,1,0.6225970073842533,0.6404320006457833,0.39922404391243826,0.5540843506474916
Christ Mission College,TX,0,0.751117317517136,0.5575319768085735,0.3535498373948315,0.5540663772401803
Spa Tech Institute-Westboro,MA,0,0.653683861655598,0.6761927084824251,0.3323189393147579,0.5540651698175937
Missouri Western State University,MO,1,0.6640880796780559,0.6852353648031342,0.31276011888339794,0.5540278544548627
Wingate University,NC,0,0.45248097719974567,0.8375655558738745,0.37181465026669724,0.5539537277801058
Stevenson University,MD,0,0.45578215157992186,0.767573138560568,0.4383963597959045,0.5539172166454648
University of the Cumberlands,KY,0,0.6880387916982607,0.5700309644632877,0.40358873062536776,0.5538861622623054
Eric Fisher Academy,KS,0,0.653683861655598,0.6614970032990888,0.34645807597873607,0.5538796469778077
Southwest Wisconsin Technical College,WI,1,0.7490829402266745,0.5362678037956048,0.3761404732642229,0.5538304057621674
California Northstate University,CA,0,0.5191050100526752,0.7170588592092975,0.4250646804050213,0.5537428498889979
Chamberlain University-Ohio,OH,0,0.5932779543097372,0.6901463567377903,0.3776870934605578,0.553703801502695
Pacific University,OR,0,0.3627674645364464,0.8698258590728498,0.4283968043496194,0.5536633759863052
Maysville Community and Technical College,KY,1,0.7732017572678598,0.5431380743669295,0.34460082835363587,0.5536468866628084
Finger Lakes Health College of Nursing & Health Sciences,NY,0,0.677409244011645,0.6169351267173346,0.3665857174097918,0.5536433627129238
Maryland Beauty Academy of Essex,MD,0,0.653683861655598,0.6954316399748186,0.3117381742161326,0.5536178919488498
Indian Bible College,AZ,0,0.7377970857482385,0.5551599363304879,0.367837401614961,0.5535981412312291
Empire Beauty School-Union,NJ,0,0.653683861655598,0.6855975255237943,0.32147194188985045,0.5535844430230809
Employment Solutions-College for Technical Education,KY,0,0.653683861655598,0.6959614453519161,0.3109298239696658,0.55352504365906
University of Sioux Falls,SD,0,0.6131122604546599,0.640203689992454,0.4071663126119436,0.5534940876863526
HCI College,FL,0,0.6113056457033781,0.6813268098720062,0.367837401614961,0.5534899523967818
Tennessee College of Applied Technology-Memphis,TN,1,0.653683861655598,0.6647648233018425,0.34179817455792744,0.553415619838456
Kettering University,MI,0,0.4272276849706587,0.6462640069401235,0.5867099182165302,0.5534005367091042
Mobile Technical Training,NJ,0,0.653683861655598,0.6386466684357106,0.367837401614961,0.5533893105687565
Advance Beauty Techs Academy,CA,0,0.653683861655598,0.638636926508345,0.367837401614961,0.5533860632596347
Northern Maine Community College,ME,1,0.7459043442448898,0.5384511862147975,0.37579923198370746,0.553384920814465
Indiana Institute of Technology-College of Professional Studies,IN,0,0.688389020288672,0.7200107777357684,0.25160123736979495,0.5533336784647451
Tricoci University of Beauty Culture,IL,0,0.653683861655598,0.7011945408392886,0.3051147369025222,0.5533310464658029
Lehigh Career & Technical Institute,PA,1,0.653683861655598,0.6383057975240951,0.367837401614961,0.5532756869315514
Saint Joseph's University,PA,0,0.3865061744999915,0.7264141323006541,0.5468961639364571,0.5532721569123676
Milan Institute-Clovis,CA,0,0.653683861655598,0.6819656975573356,0.32414033682109383,0.5532632986780092
Tuana European Beauty Academy,CO,0,0.653683861655598,0.638169393371299,0.367837401614961,0.5532302188806194
Lamson Institute,TX,0,0.653683861655598,0.6450177953994162,0.36088251272970245,0.5531947232615723
Tohono O'odham Community College,AZ,1,0.8596348391813554,0.4356664364147108,0.3642781431767983,0.5531931395909548
Monroe College,NY,0,0.6509626742117713,0.6581671314417437,0.3504438097877688,0.5531912051470945
Northwest College-Eugene,OR,0,0.653683861655598,0.6830033558103944,0.3228592834893229,0.553182166985105
Mount Saint Mary College,NY,0,0.46831884823811576,0.7503688423619668,0.440769316229462,0.5531523356098482
First Coast Technical College,FL,1,0.653683861655598,0.6567233476899657,0.3490481532390414,0.5531517875282017
UEI College-Riverside,CA,0,0.653683861655598,0.6648771404369812,0.340835986029261,0.5531323293739469
Cortiva Institute,FL,0,0.653683861655598,0.6750630406215754,0.3306127329121809,0.5531198783964514
Cortiva Institute,MD,0,0.653683861655598,0.6656538971594184,0.33978988571030405,0.5530425481751068
SUNY Oneonta,NY,1,0.6159796037422335,0.6085817844209686,0.43450817876880155,0.5530231889773346
Gould's Academy,TN,0,0.653683861655598,0.6374580352274224,0.367837401614961,0.5529930994993272
New Hope Christian College-Eugene,OR,0,0.6473828960110329,0.7142594539400007,0.2972952029759238,0.5529791843089858
Tri-County Community College,NC,1,0.7393811838069715,0.5748442846405858,0.34470711662133735,0.5529775283562982
West Virginia Wesleyan College,WV,0,0.5122742102276242,0.7738226160308902,0.3727505616803607,0.5529491293129584
Kenneth Shuler School of Cosmetology-Spartanburg,SC,0,0.653683861655598,0.6804351163700656,0.3247249222934522,0.5529479667730386
Steven Papageorge Hair Academy,IL,0,0.653683861655598,0.6677538874730147,0.3373228790757583,0.552920209401457
Austin Career Institute,TX,0,0.653683861655598,0.6371870649272123,0.367837401614961,0.5529027760659239
Empire Beauty School-Wyoming Valley,PA,0,0.653683861655598,0.6834986268659546,0.32146075365114507,0.5528810807242326
Port Huron Cosmetology College,MI,0,0.653683861655598,0.6860558678422422,0.31882872049569433,0.5528561499978448
Miller-Motte College-Conway,SC,0,0.653683861655598,0.6632335908425173,0.3415464391870554,0.5528212972283902
Brigham Young University-Hawaii,HI,0,0.7089212049609533,0.5806544821068875,0.36886899789380706,0.552814894987216
Embry-Riddle Aeronautical University-Daytona Beach,FL,0,0.4375421300212202,0.6911631012436674,0.5297305549527543,0.552811928739214
Aveda Institute-Madison,WI,0,0.653683861655598,0.661422199239624,0.3432834132460723,0.5527964913804314
Central Methodist University-College of Liberal Arts and Sciences,MO,0,0.5476961555166282,0.7591858494598627,0.3514931358205235,0.5527917135990048
California Healing Arts College,CA,0,0.653683861655598,0.6797767003862505,0.3249011370530626,0.552787233031637
Paul Mitchell the School-Schenectady,NY,0,0.653683861655598,0.6367691446913105,0.367837401614961,0.5527634693206233
Woodbury University,CA,0,0.4340906204019697,0.7685999210905062,0.45559804456179553,0.5527628620180906
My Le's Beauty College,LA,0,0.653683861655598,0.6970336019998233,0.3075453817612754,0.5527542818055656
Cleveland State Community College,TN,1,0.6932199760146784,0.6078953735245392,0.3571232645246804,0.552746204687966
CDE Career Institute,PA,0,0.653683861655598,0.6635549588091443,0.34096465077437343,0.5527344904130386
Bryant & Stratton College-Wauwatosa,WI,0,0.6478804926173544,0.7537596365211165,0.2565325793319472,0.5527242361568061
San Francisco Bay University,CA,0,0.6927046026614341,0.5739993170762331,0.39136759498018764,0.5526905049059515
Irene's Myomassology Institute,MI,0,0.653683861655598,0.6755261515514637,0.32881702059996054,0.5526756779356741
Downey Adult School,CA,1,0.653683861655598,0.6187415865916552,0.3855973320299815,0.5526742600924116
University of Aesthetics & Cosmetology,AR,0,0.653683861655598,0.6749139701593388,0.3293848237142608,0.5526608851763992
Seton Hall University,NJ,0,0.3880808006187365,0.780017219473231,0.48979075449345655,0.5526295915284747
Medspa Academies,UT,0,0.653683861655598,0.6363662711543652,0.367837401614961,0.5526291781416414
Educators of Beauty College of Cosmetology-Rockford,IL,0,0.653683861655598,0.6895726387522547,0.31458558096666267,0.5526140271248384
Pacific Islands University,GU,0,0.7752057829298795,0.47381533980279567,0.408754664049526,0.5525919289274004
The University of Tennessee Southern,TN,1,0.6801634129590634,0.6560429892014192,0.3214866102296311,0.5525643374633712
Wilton Simpson Technical College,FL,1,0.653683861655598,0.6361148131553183,0.367837401614961,0.5525453588086258
The College of Saint Scholastica,MN,0,0.46736821151670516,0.7406741893635576,0.4494871124864257,0.5525098377888961
J's Barber College,LA,0,0.653683861655598,0.6358474659897347,0.367837401614961,0.5524562430867647
Career Academy of Beauty,CA,0,0.653683861655598,0.6807518136188949,0.32282851583288297,0.552421397035792
Hair Professionals Career College,IL,0,0.653683861655598,0.6833952414109226,0.32005103557426173,0.5523767128802608
Fortis College-Cuyahoga Falls,OH,0,0.6380941124733216,0.6678869164674015,0.3510760215043993,0.5523523501483741
Adult and Community Education-Hudson,OH,1,0.653683861655598,0.6045264432968377,0.3987435125088534,0.552317939153763
Career Academy of Hair Design,AR,0,0.653683861655598,0.688258658815488,0.3148764751730037,0.5522729985480299
Paul Mitchell the School-Clear Lake,TX,0,0.653683861655598,0.6718881924498643,0.33114697131036486,0.552239675138609
Empire Beauty School-Virginia Beach,VA,0,0.653683861655598,0.6801519225490944,0.32282012465385396,0.5522186362861822
Full Sail University,FL,0,0.5651456049415904,0.7736116159158642,0.31789722305740836,0.552218147971621
Loras College,IA,0,0.49129605093391987,0.7179253448119955,0.44735906864630554,0.5521934881307403
Warren County Career Center,OH,1,0.653683861655598,0.6112329444047055,0.3916529662292917,0.5521899240965317
Bradley University,IL,0,0.47133427505286873,0.7077489581636949,0.47743353246356646,0.5521722552267101
Miller-Motte College-STVT-Corpus Christi,TX,0,0.653683861655598,0.6612344009476561,0.3415464391870554,0.5521549005967699
Eastern New Mexico University-Main Campus,NM,1,0.7204320242050193,0.6245386691959997,0.3114674574489755,0.5521460502833314
Loyola University Chicago,IL,0,0.38952670071702766,0.7772726667153396,0.4895554037602774,0.5521182570642149
Ponca City Beauty College,OK,0,0.653683861655598,0.7036206986333637,0.29894722031615795,0.5520839268683733
University of Southern Indiana,IN,1,0.6312271597086647,0.6591004800043424,0.3659091146254328,0.5520789181128133
Fairmont State University,WV,1,0.6686732725549542,0.644020905455744,0.34352164082307607,0.5520719396112581
Tooele Technical College,UT,1,0.653683861655598,0.6346222958213157,0.367837401614961,0.5520478530306249
Ross Medical Education Center-Cincinnati,OH,0,0.653683861655598,0.6552296875385999,0.3470762261672107,0.5519965917871362
PJ's College of Cosmetology-Clarksville,IN,0,0.653683861655598,0.6850431071946532,0.3172120200027607,0.551979662951004
Southeastern College-Columbia,SC,0,0.5587774896908294,0.7554439204101362,0.34169748040957865,0.5519729635035148
CHI Health School of Radiologic Technology,NE,0,0.653683861655598,0.6130640457899742,0.38911883016251336,0.5519555792026951
Southwest Baptist University,MO,0,0.5648677622660736,0.7494201275519426,0.3415575733395676,0.5519484877191947
Bastyr University,WA,0,0.653683861655598,0.6095089176487974,0.39262634299666355,0.5519397074336863
Rob Roy Academy-Worcester,MA,0,0.653683861655598,0.6635072679840677,0.33855638239303115,0.5519158373442322
KC Beauty Academy,CA,0,0.653683861655598,0.6342200585512033,0.367837401614961,0.5519137739405875
New Mexico Institute of Mining and Technology,NM,1,0.5942848649935764,0.5861363436962597,0.47508195998369396,0.5518343895578434
Northwest College-Tualatin,OR,0,0.653683861655598,0.6789268053858935,0.3228592834893229,0.5518233168436047
University Academy of Hair Design,AL,0,0.653683861655598,0.6339178061667166,0.367837401614961,0.5518130231457585
National Park College,AR,1,0.7301030755356331,0.5800313528960848,0.34530009327272476,0.5518115072348142
Rocky Mountain College of Art and Design,CO,0,0.5973798861511228,0.7501041869731526,0.30789187218183,0.5517919817687018
University of Nebraska-Lincoln,NE,1,0.5759280545630574,0.6306077031307507,0.44882912464802815,0.5517882941139454
Hamline University,MN,0,0.4264390097652196,0.80944872960559,0.4194617087721191,0.5517831493809763
Champion Beauty College,TX,0,0.653683861655598,0.6873219861841895,0.3143030779393508,0.5517696419263795
Coachella Valley Beauty College-Hemet,CA,0,0.653683861655598,0.6920388932092243,0.30955646766857514,0.5517597408444658
Salon Success Academy-Upland,CA,0,0.653683861655598,0.67146575169033,0.32994982976888465,0.5516998143716042
Fortis College-Centerville,OH,0,0.6441310524784718,0.6592717898098519,0.3516829834541685,0.5516952752474974
Paul Mitchell the School-Michigan,MI,0,0.653683861655598,0.6715830260470481,0.32978480324797965,0.5516838969835419
Platt College-Riverside,CA,0,0.6363543528838715,0.6503441692246267,0.36830590911075056,0.5516681437397496
California Baptist University,CA,0,0.47228340295616655,0.7596801766838576,0.4230011286738966,0.5516549027713069
Upper Valley Career Center,OH,1,0.653683861655598,0.6007532960969608,0.4004748924485175,0.5516373500670254
